"data","prod","zona","area","sottoarea","key","latitudine","longitudine"
2016-05-27,1,14,38,78,"14-38-78",45.51394,9.20192
2016-05-28,1,14,38,78,"14-38-78",45.51394,9.20192
2016-05-29,1,14,38,78,"14-38-78",45.51394,9.20192
2016-05-20,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-21,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-22,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-23,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-24,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-25,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-26,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-27,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-28,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-29,2,14,38,78,"14-38-78",45.51394,9.20192
2016-05-20,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-21,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-22,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-23,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-24,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-25,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-26,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-27,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-28,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-29,1,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-20,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-21,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-22,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-23,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-24,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-25,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-26,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-27,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-28,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-29,2,14,38,79,"14-38-79",45.4881155,9.20217675
2016-05-20,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-21,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-22,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-23,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-24,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-25,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-26,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-27,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-28,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-29,1,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-20,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-21,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-22,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-23,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-24,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-25,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-26,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-27,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-28,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-29,2,15,39,85,"15-39-85",40.871425,14.2387711666667
2016-05-20,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-21,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-22,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-23,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-24,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-25,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-26,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-27,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-28,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-29,1,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-20,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-21,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-22,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-23,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-24,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-25,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-26,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-27,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-28,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-29,2,15,39,86,"15-39-86",40.7911366190476,14.0756716190476
2016-05-20,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-21,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-22,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-23,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-24,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-25,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-26,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-27,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-28,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-29,1,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-20,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-21,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-22,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-23,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-24,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-25,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-26,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-27,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-28,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-29,2,15,39,87,"15-39-87",40.8537444,14.2410586
2016-05-20,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-21,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-22,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-23,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-24,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-25,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-26,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-27,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-28,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-29,1,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-20,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-21,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-22,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-23,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-24,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-25,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-26,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-27,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-28,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-29,2,15,40,88,"15-40-88",40.7606569636364,14.3746718
2016-05-20,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-21,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-22,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-23,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-24,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-25,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-26,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-27,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-28,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-29,1,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-20,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-21,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-22,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-23,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-24,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-25,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-26,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-27,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-28,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-29,2,15,41,89,"15-41-89",40.882091,14.2589085
2016-05-20,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-21,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-22,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-23,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-24,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-25,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-26,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-27,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-28,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-29,1,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-20,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-21,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-22,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-23,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-24,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-25,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-26,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-27,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-28,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-29,2,15,41,90,"15-41-90",40.9050967333333,14.4749858888889
2016-05-20,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-21,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-22,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-23,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-24,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-25,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-26,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-27,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-28,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-29,1,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-20,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-21,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-22,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-23,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-24,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-25,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-26,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-27,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-28,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-29,2,16,42,3,"16-42-3",45.3310171285714,8.26463187142857
2016-05-20,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-21,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-22,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-23,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-24,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-25,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-26,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-27,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-28,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-29,1,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-20,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-21,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-22,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-23,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-24,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-25,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-26,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-27,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-28,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-29,2,16,42,4,"16-42-4",44.8372005445026,8.63926629842932
2016-05-20,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-21,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-22,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-23,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-24,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-25,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-26,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-27,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-28,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-29,1,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-20,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-21,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-22,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-23,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-24,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-25,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-26,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-27,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-28,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-29,2,16,43,47,"16-43-47",44.5593586284153,7.8239779726776
2016-05-20,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-21,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-22,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-23,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-24,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-25,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-26,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-27,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-28,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-29,1,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-20,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-21,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-22,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-23,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-24,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-25,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-26,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-27,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-28,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-29,2,16,43,48,"16-43-48",44.3943673559322,7.44498547457627
2016-05-20,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-21,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-22,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-23,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-24,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-25,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-26,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-27,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-28,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-29,1,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-20,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-21,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-22,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-23,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-24,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-25,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-26,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-27,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-28,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-29,2,16,43,49,"16-43-49",44.8974384018692,8.19925621495328
2016-05-20,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-21,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-22,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-23,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-24,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-25,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-26,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-27,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-28,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-29,1,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-20,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-21,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-22,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-23,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-24,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-25,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-26,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-27,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-28,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-29,2,16,44,91,"16-44-91",45.7306265188285,8.35687324267782
2016-05-20,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-21,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-22,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-23,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-24,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-25,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-26,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-27,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-28,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-29,1,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-20,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-21,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-22,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-23,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-24,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-25,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-26,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-27,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-28,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-29,2,17,45,13,"17-45-13",41.004753673913,16.996119326087
2016-05-20,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-21,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-22,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-23,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-24,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-25,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-26,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-27,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-28,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-29,1,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-20,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-21,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-22,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-23,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-24,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-25,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-26,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-27,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-28,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-29,2,17,45,14,"17-45-14",40.9330190666667,16.6620516
2016-05-20,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-21,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-22,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-23,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-24,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-25,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-26,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-27,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-28,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-29,1,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-20,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-21,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-22,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-23,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-24,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-25,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-26,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-27,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-28,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-29,2,17,46,52,"17-46-52",41.5518585945946,15.5099515945946
2016-05-20,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-21,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-22,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-23,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-24,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-25,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-26,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-27,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-28,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-29,1,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-20,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-21,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-22,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-23,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-24,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-25,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-26,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-27,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-28,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-29,2,17,46,53,"17-46-53",41.2063530769231,16.3945994230769
2016-05-20,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-21,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-22,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-23,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-24,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-25,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-26,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-27,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-28,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-29,1,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-20,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-21,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-22,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-23,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-24,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-25,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-26,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-27,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-28,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-29,2,17,47,101,"17-47-101",40.6542037631579,17.6493617368421
2016-05-20,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-21,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-22,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-23,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-24,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-25,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-26,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
2016-05-27,1,17,47,102,"17-47-102",40.1342795641026,18.2224671880342
