"sottoarea","data","prod","zona","area","key","latitudine","longitudine","giorno_mese","giorno_settimana","giorno_anno","mese","settimana_anno","anno","weekend","vacanza","stagione","primo_del_mese","vendite_giorn_prod","cluster3","cluster6","cluster20","vendite"
84,2016-05-26,1,11,30,"11-30-84",45.6109813913044,9.3267237826087,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,2,10,7.14601469039917
84,2016-05-27,1,11,30,"11-30-84",45.6109813913044,9.3267237826087,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,2,10,6.82265520095825
84,2016-05-28,1,11,30,"11-30-84",45.6109813913044,9.3267237826087,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,2,10,1.06173050403595
84,2016-05-29,1,11,30,"11-30-84",45.6109813913044,9.3267237826087,29,7,150,5,22,2016,1,0,2,0,0,1,2,10,0.0181829631328583
84,2016-05-25,2,11,30,"11-30-84",45.6109813913044,9.3267237826087,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,2,10,4.20544290542603
84,2016-05-26,2,11,30,"11-30-84",45.6109813913044,9.3267237826087,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,2,10,4.20186567306519
84,2016-05-27,2,11,30,"11-30-84",45.6109813913044,9.3267237826087,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,2,10,4.18176746368408
84,2016-05-28,2,11,30,"11-30-84",45.6109813913044,9.3267237826087,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,2,10,1.61385929584503
84,2016-05-29,2,11,30,"11-30-84",45.6109813913044,9.3267237826087,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,2,10,0.46710479259491
85,2016-05-20,1,15,39,"15-39-85",40.871425,14.2387711666667,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,0.822252988815308
85,2016-05-20,2,15,39,"15-39-85",40.871425,14.2387711666667,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,0.979075312614441
85,2016-05-21,1,15,39,"15-39-85",40.871425,14.2387711666667,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,0
85,2016-05-22,1,15,39,"15-39-85",40.871425,14.2387711666667,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0
85,2016-05-23,1,15,39,"15-39-85",40.871425,14.2387711666667,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,3.12041902542114
85,2016-05-24,1,15,39,"15-39-85",40.871425,14.2387711666667,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,2.53495740890503
85,2016-05-25,1,15,39,"15-39-85",40.871425,14.2387711666667,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,2.96442794799805
85,2016-05-26,1,15,39,"15-39-85",40.871425,14.2387711666667,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,2.72165894508362
85,2016-05-27,1,15,39,"15-39-85",40.871425,14.2387711666667,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,2.1410984992981
85,2016-05-28,1,15,39,"15-39-85",40.871425,14.2387711666667,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,0.399288833141327
85,2016-05-29,1,15,39,"15-39-85",40.871425,14.2387711666667,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,0
85,2016-05-21,2,15,39,"15-39-85",40.871425,14.2387711666667,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,1.06124401092529
85,2016-05-22,2,15,39,"15-39-85",40.871425,14.2387711666667,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,0.479145169258118
85,2016-05-23,2,15,39,"15-39-85",40.871425,14.2387711666667,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,0.749400973320007
85,2016-05-24,2,15,39,"15-39-85",40.871425,14.2387711666667,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,1.24802768230438
85,2016-05-25,2,15,39,"15-39-85",40.871425,14.2387711666667,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,1.52078604698181
85,2016-05-26,2,15,39,"15-39-85",40.871425,14.2387711666667,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,1.46783864498138
85,2016-05-27,2,15,39,"15-39-85",40.871425,14.2387711666667,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,1.11321723461151
85,2016-05-28,2,15,39,"15-39-85",40.871425,14.2387711666667,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,0.471972644329071
85,2016-05-29,2,15,39,"15-39-85",40.871425,14.2387711666667,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,0
86,2016-05-21,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,0.454231083393097
86,2016-05-22,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0
86,2016-05-23,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,7.27479600906372
86,2016-05-20,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,5.22270345687866
86,2016-05-20,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,3.52729940414429
86,2016-05-21,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,2.73428678512573
86,2016-05-22,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,2.02961254119873
86,2016-05-23,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,2.46593999862671
86,2016-05-24,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,3.33649444580078
86,2016-05-25,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,3.54253458976746
86,2016-05-26,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,3.53674602508545
86,2016-05-27,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,2.95875120162964
86,2016-05-28,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,1.59933125972748
86,2016-05-29,2,15,39,"15-39-86",40.7911366190476,14.0756716190476,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,0.730122864246368
86,2016-05-29,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,0.618035197257996
86,2016-05-25,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,7.45422601699829
86,2016-05-26,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,7.2114577293396
86,2016-05-27,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,6.24642276763916
86,2016-05-24,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,7.05358648300171
86,2016-05-28,1,15,39,"15-39-86",40.7911366190476,14.0756716190476,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,1.85836625099182
87,2016-05-21,2,15,39,"15-39-87",40.8537444,14.2410586,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,1.21599721908569
87,2016-05-22,2,15,39,"15-39-87",40.8537444,14.2410586,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,0.569515943527222
87,2016-05-23,2,15,39,"15-39-87",40.8537444,14.2410586,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,0.903645753860474
87,2016-05-25,2,15,39,"15-39-87",40.8537444,14.2410586,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,1.68034446239471
87,2016-05-26,2,15,39,"15-39-87",40.8537444,14.2410586,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,1.65465080738068
87,2016-05-27,2,15,39,"15-39-87",40.8537444,14.2410586,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,1.12554121017456
87,2016-05-24,2,15,39,"15-39-87",40.8537444,14.2410586,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,1.46142959594727
87,2016-05-20,2,15,39,"15-39-87",40.8537444,14.2410586,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,1.19820022583008
87,2016-05-20,1,15,39,"15-39-87",40.8537444,14.2410586,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,1.4981461763382
87,2016-05-21,1,15,39,"15-39-87",40.8537444,14.2410586,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,0
87,2016-05-22,1,15,39,"15-39-87",40.8537444,14.2410586,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0
87,2016-05-23,1,15,39,"15-39-87",40.8537444,14.2410586,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,3.73485612869263
87,2016-05-24,1,15,39,"15-39-87",40.8537444,14.2410586,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,3.28014516830444
87,2016-05-25,1,15,39,"15-39-87",40.8537444,14.2410586,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,3.68078565597534
87,2016-05-26,1,15,39,"15-39-87",40.8537444,14.2410586,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,3.43801617622375
87,2016-05-27,1,15,39,"15-39-87",40.8537444,14.2410586,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,2.52186417579651
87,2016-05-28,1,15,39,"15-39-87",40.8537444,14.2410586,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,0.5523362159729
87,2016-05-29,1,15,39,"15-39-87",40.8537444,14.2410586,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,0
87,2016-05-29,2,15,39,"15-39-87",40.8537444,14.2410586,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,0
87,2016-05-28,2,15,39,"15-39-87",40.8537444,14.2410586,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,0.576928019523621
88,2016-05-21,1,15,40,"15-40-88",40.7606569636364,14.3746718,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,3.47282361984253
88,2016-05-22,1,15,40,"15-40-88",40.7606569636364,14.3746718,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0.550074398517609
88,2016-05-20,1,15,40,"15-40-88",40.7606569636364,14.3746718,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,11.6777315139771
88,2016-05-25,1,15,40,"15-40-88",40.7606569636364,14.3746718,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,13.9065914154053
88,2016-05-26,1,15,40,"15-40-88",40.7606569636364,14.3746718,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,13.5938310623169
88,2016-05-23,1,15,40,"15-40-88",40.7606569636364,14.3746718,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,13.4573564529419
88,2016-05-24,1,15,40,"15-40-88",40.7606569636364,14.3746718,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,13.5790195465088
88,2016-05-29,1,15,40,"15-40-88",40.7606569636364,14.3746718,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,1.88334763050079
88,2016-05-21,2,15,40,"15-40-88",40.7606569636364,14.3746718,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,5.57447385787964
88,2016-05-27,1,15,40,"15-40-88",40.7606569636364,14.3746718,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,12.5596036911011
88,2016-05-28,1,15,40,"15-40-88",40.7606569636364,14.3746718,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,4.73510599136353
88,2016-05-20,2,15,40,"15-40-88",40.7606569636364,14.3746718,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,7.16416072845459
88,2016-05-25,2,15,40,"15-40-88",40.7606569636364,14.3746718,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,6.97235822677612
88,2016-05-22,2,15,40,"15-40-88",40.7606569636364,14.3746718,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,2.8515305519104
88,2016-05-23,2,15,40,"15-40-88",40.7606569636364,14.3746718,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,5.0572624206543
88,2016-05-24,2,15,40,"15-40-88",40.7606569636364,14.3746718,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,6.83938646316528
88,2016-05-29,2,15,40,"15-40-88",40.7606569636364,14.3746718,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,1.78442680835724
88,2016-05-26,2,15,40,"15-40-88",40.7606569636364,14.3746718,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,7.31398820877075
88,2016-05-27,2,15,40,"15-40-88",40.7606569636364,14.3746718,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,6.6668004989624
88,2016-05-28,2,15,40,"15-40-88",40.7606569636364,14.3746718,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,4.46988677978516
89,2016-05-20,1,15,41,"15-41-89",40.882091,14.2589085,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,1.1821026802063
89,2016-05-20,2,15,41,"15-41-89",40.882091,14.2589085,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,1.4803774356842
89,2016-05-21,1,15,41,"15-41-89",40.882091,14.2589085,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,0
89,2016-05-22,1,15,41,"15-41-89",40.882091,14.2589085,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0
89,2016-05-23,1,15,41,"15-41-89",40.882091,14.2589085,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,3.46307444572449
89,2016-05-24,1,15,41,"15-41-89",40.882091,14.2589085,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,2.92363619804382
89,2016-05-25,1,15,41,"15-41-89",40.882091,14.2589085,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,3.32427668571472
89,2016-05-26,1,15,41,"15-41-89",40.882091,14.2589085,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,3.08150768280029
89,2016-05-27,1,15,41,"15-41-89",40.882091,14.2589085,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,2.20582151412964
89,2016-05-28,1,15,41,"15-41-89",40.882091,14.2589085,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,0.483251720666885
89,2016-05-29,1,15,41,"15-41-89",40.882091,14.2589085,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,0
89,2016-05-21,2,15,41,"15-41-89",40.882091,14.2589085,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,1.34779715538025
89,2016-05-22,2,15,41,"15-41-89",40.882091,14.2589085,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,0.670194149017334
89,2016-05-23,2,15,41,"15-41-89",40.882091,14.2589085,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,1.16291093826294
89,2016-05-24,2,15,41,"15-41-89",40.882091,14.2589085,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,1.75782692432404
89,2016-05-25,2,15,41,"15-41-89",40.882091,14.2589085,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,2.03540658950806
89,2016-05-26,2,15,41,"15-41-89",40.882091,14.2589085,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,2.0097131729126
89,2016-05-27,2,15,41,"15-41-89",40.882091,14.2589085,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,1.43771934509277
89,2016-05-28,2,15,41,"15-41-89",40.882091,14.2589085,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,0.738728106021881
89,2016-05-29,2,15,41,"15-41-89",40.882091,14.2589085,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,0.103535115718842
90,2016-05-21,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,3.50813245773315
90,2016-05-22,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0.378375113010406
90,2016-05-23,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,12.0953998565674
90,2016-05-20,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,10.2445573806763
90,2016-05-20,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,6.16683530807495
90,2016-05-21,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,4,18,4.08109855651855
90,2016-05-22,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,4,18,1.96706330776215
90,2016-05-23,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,4,18,5.11738061904907
90,2016-05-24,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,4,18,6.42251634597778
90,2016-05-25,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,4,18,6.55548810958862
90,2016-05-26,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,4,18,6.65615653991699
90,2016-05-27,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,4,18,6.08614540100098
90,2016-05-28,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,4,18,3.39318251609802
90,2016-05-29,2,15,41,"15-41-90",40.9050967333333,14.4749858888889,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,4,18,1.31662917137146
90,2016-05-29,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,29,7,150,5,22,2016,1,0,2,0,0,3,4,18,1.85349810123444
90,2016-05-25,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,12.5836458206177
90,2016-05-26,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,12.3408756256104
90,2016-05-27,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,11.2682781219482
90,2016-05-24,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,12.307017326355
90,2016-05-28,1,15,41,"15-41-90",40.9050967333333,14.4749858888889,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,4.91226577758789
91,2016-05-21,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,2,20,0
91,2016-05-22,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,22,7,143,5,21,2016,1,0,2,0,0,1,2,20,0
91,2016-05-23,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,2,20,7.91581153869629
91,2016-05-20,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,2,20,6.1877384185791
91,2016-05-25,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,2,20,8.37785339355469
91,2016-05-26,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,2,20,8.17716598510742
91,2016-05-27,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,2,20,7.29054689407349
91,2016-05-24,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,2,20,8.10428428649902
91,2016-05-29,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,29,7,150,5,22,2016,1,0,2,0,0,1,2,20,0
91,2016-05-21,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,2,20,1.75179719924927
91,2016-05-22,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,2,20,0.610223710536957
91,2016-05-28,1,16,44,"16-44-91",45.7306265188285,8.35687324267782,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,2,20,0.907947838306427
91,2016-05-20,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,2,20,2.35213041305542
91,2016-05-25,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,2,20,2.86002254486084
91,2016-05-26,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,2,20,3.01317572593689
91,2016-05-23,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,2,20,1.85209143161774
91,2016-05-24,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,2,20,2.61142230033875
91,2016-05-29,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,2,20,0
91,2016-05-27,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,2,20,2.52505874633789
91,2016-05-28,2,16,44,"16-44-91",45.7306265188285,8.35687324267782,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,2,20,1.22427010536194
92,2016-05-21,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,14,0.448128521442413
92,2016-05-22,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,22,7,143,5,21,2016,1,0,2,0,0,1,5,14,0
92,2016-05-20,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,14,5.57773494720459
92,2016-05-25,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,14,7.74507188796997
92,2016-05-26,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,14,7.54001331329346
92,2016-05-23,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,14,7.63298511505127
92,2016-05-24,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,14,7.41305351257324
92,2016-05-20,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,5,14,3.12376189231873
92,2016-05-21,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,5,14,1.93827664852142
92,2016-05-22,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,5,14,0.74925422668457
92,2016-05-23,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,5,14,3.04710125923157
92,2016-05-24,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,5,14,3.25570702552795
92,2016-05-25,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,5,14,3.5462121963501
92,2016-05-26,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,14,3.5282142162323
92,2016-05-27,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,14,6.70336055755615
92,2016-05-28,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,14,1.97953128814697
92,2016-05-29,1,27,72,"27-72-92",45.2936401369863,11.7842891506849,29,7,150,5,22,2016,1,0,2,0,0,1,5,14,0.446561992168427
92,2016-05-29,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,14,0.468702912330627
92,2016-05-27,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,14,3.0486102104187
92,2016-05-28,2,27,72,"27-72-92",45.2936401369863,11.7842891506849,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,14,1.72147858142853
93,2016-05-21,1,27,72,"27-72-93",45.53432909375,11.90681753125,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,11,0
93,2016-05-20,1,27,72,"27-72-93",45.53432909375,11.90681753125,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,11,0.794506847858429
93,2016-05-25,1,27,72,"27-72-93",45.53432909375,11.90681753125,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,11,2.85492706298828
93,2016-05-22,1,27,72,"27-72-93",45.53432909375,11.90681753125,22,7,143,5,21,2016,1,0,2,0,0,1,5,11,0
93,2016-05-23,1,27,72,"27-72-93",45.53432909375,11.90681753125,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,11,2.95370507240295
93,2016-05-24,1,27,72,"27-72-93",45.53432909375,11.90681753125,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,11,2.51305055618286
93,2016-05-29,1,27,72,"27-72-93",45.53432909375,11.90681753125,29,7,150,5,22,2016,1,0,2,0,0,1,5,11,0
93,2016-05-26,1,27,72,"27-72-93",45.53432909375,11.90681753125,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,11,2.66584181785583
93,2016-05-27,1,27,72,"27-72-93",45.53432909375,11.90681753125,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,11,2.36361026763916
93,2016-05-28,1,27,72,"27-72-93",45.53432909375,11.90681753125,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,11,0.247527748346329
